,id,Time,Tweet,tags
776,1104344119,2023-02-14 14:39:59+00:00,b'my asthma hasnt bothered me in so long but today its choosing to be an ass',asthma
777,817436250,2023-02-14 14:39:44+00:00,b'rt @uodopenresearch: #openaccess\nclinical associations of mucus plugging in moderate to severe asthma \nhttps://t.co/jipw5eju5q \n@uodmedicin...',asthma
778,37052689,2023-02-14 14:39:10+00:00,"b'not only will co-pay caps on insulin, asthma meds &amp; epi-pens help minnesotans afford their life necessary drugs, it... https://t.co/weq6howmmi'",asthma
779,188862763,2023-02-14 14:39:08+00:00,b'upstate sc pollen count: 164\ntrees = high\ngrasses = absent\nweeds = absent\nmold spores = moderate\n#spring... https://t.co/vfz5v6lyjf',NIL
780,1643494740,2023-02-14 14:36:57+00:00,"b""rt @matthewstoller: we destroyed your home and gave your kids asthma, here's a $25 gift card to quiznos.""",asthma
781,2887241412,2023-02-14 14:35:08+00:00,b'batuk sampai terpaksa tarik nafas dendalam tu maksudnya tgh asthma ke?  letih betul laaaahh batuk gini.',asthma
782,1455169947341049862,2023-02-14 14:34:02+00:00,b'learned that my preventative inhaler for my pollen-induced asthma symptoms contains milk proteins. now to play the... https://t.co/xst8sqo1bl',asthma
783,1586994486051233792,2023-02-14 14:33:01+00:00,"b""@chali910 ok thanks i swear my asthma ruins thingsit's the reason my tooth is taking long to heal after extract(... https://t.co/zkieqxl2vr""",asthma
784,202156110,2023-02-14 14:32:41+00:00,b'@tamara39224 high exposure at school.  no asthma. never had any serious medical problems except some food related g... https://t.co/qedijeh61w',asthma
785,1468266714345492484,2023-02-14 14:32:22+00:00,b'good read on gas stove regulation and the bad rmi asthma study. \n\nhttps://t.co/riqiopvozv',asthma
786,1545468746411950080,2023-02-14 14:32:10+00:00,b'she aint breathe not once  i know a few who be sounding like they having a asthma attack on the mic',asthma
787,1382969374244540419,2023-02-14 14:30:58+00:00,b'your city gave me asthma',asthma
788,1574852332839239680,2023-02-14 14:30:49+00:00,b'@bozzvanc1 blocked  https://t.co/gdkdpqtymm',NIL
789,2858417605,2023-02-14 14:30:29+00:00,"b'in 3 asthma trials conducted in the us and uk, patients demonstrated high compliance with remote spirometry measure... https://t.co/de1y4jx60g'",asthma
790,1171428102301335564,2023-02-14 14:29:07+00:00,b'#openaccess\nclinical associations of mucus plugging in moderate to severe asthma \nhttps://t.co/jipw5eju5q... https://t.co/2hkjyjuqvt',asthma
791,1122698466575077376,2023-02-14 14:28:52+00:00,b'from national park service lego vignettes  https://t.co/zlefql3iza',NIL
792,4078820113,2023-02-14 14:26:42+00:00,b'hahahaha pls be kind to my lungs po bukas me hab asthma',asthma
793,416138180,2023-02-14 14:26:16+00:00,"b""@dudleybarton3 @darley_mike @nhsmillion asthma isn't a category e illness. you can pay a prepayment.""",asthma
794,2270764267,2023-02-14 14:26:13+00:00,b'@xmrballerx not gonna lie shit heavy as hell i almost had a asthma attack putting it on',asthma
795,29158159,2023-02-14 14:25:50+00:00,b'rt @tmmrespiratory: a multidisciplinary team and a patient advocate discuss how to best manage severe asthma in children and support patien...',asthma
796,1209545797689151488,2023-02-14 14:25:49+00:00,b'@pandji_asthma @bozzvanc1 @1211zzays_ @5oul4ntidote @airakitchen @akunke10_212 @aliffqu @bharata_ja @utero_2023 @ramaarsy1 ',asthma
797,744246930985746433,2023-02-14 14:25:10+00:00,b'@pewpewze mental breakdowns about aonung and near death experiences with your asthma ',asthma
798,2886249473,2023-02-14 14:24:11+00:00,b'@fox35amy @ryanelijah @fox35danielle @allisongargaro @jaymekingfox35 thank you! spending it in the hospital. i got... https://t.co/sjuo5q1yqo',NIL
799,1108709753860046850,2023-02-14 14:23:10+00:00,"b'@reddogohio &amp; asthma is relatively common &amp;  manageable, so it is very likely (&amp; i hope) that is it.  \n\nso i kno... https://t.co/ej8fyjddny'",asthma
800,1574852332839239680,2023-02-14 14:23:06+00:00,b'@yunardi99 @bozzvanc1 @1211zzays_ @5oul4ntidote @airakitchen @akunke10_212 @aliffqu @bharata_ja @utero_2023... https://t.co/7szpeaxzzp',NIL
801,1125727031407173634,2023-02-14 14:22:22+00:00,"b'relation between shortness of breath and asthma. learn about the causes, diagnosis, and more in this comprehensive... https://t.co/0142tddych'",asthma
802,915635300252180482,2023-02-14 14:20:25+00:00,"b'@tedcruz roses are all kinds of colors. you need you get out more, maybe to a garden store.     violets are purple.... https://t.co/y5tvwwrsj6'",NIL
803,776773021,2023-02-14 14:17:41+00:00,"b'@hildasolis to pay property taxes insurance and utilities that increase every year, plus going through the inflatio... https://t.co/n79o2bfu1f'",NIL
804,413511464,2023-02-14 14:17:39+00:00,"b'@joansin4acure awe i hope you feel better. both times when i had it, i had to check in since it was early on in the... https://t.co/0xbpaeznvd'",NIL
805,1476554353284689922,2023-02-14 14:17:06+00:00,b'asthma really be acting up out the blue. why i was breathing just fine all day yesterday and today i feel like some... https://t.co/dv232dpvhv',asthma
806,893164199068794880,2023-02-14 14:16:50+00:00,"b'rt @weathernetwork: not only is asthma common among ice hockey players, but malfunctioning gas-powered ice resurfacers have sent people to...'",asthma
807,1519041706322186242,2023-02-14 14:16:42+00:00,b'@derspiegel have seit dem 11. lebensjahr heuschnupfen.    als jugendlicher musste ich sogar hin und wieder ins kran... https://t.co/tfgvqtgp9r',NIL
808,61576864,2023-02-14 14:16:00+00:00,"b'@dianesolomonor thank you for sharing your powerful story filled with gems!! oh, dont worry about that,"" my docto... https://t.co/lpmhsiai6i'",NIL
809,497117716,2023-02-14 14:15:49+00:00,"b""i couldn't breathe, and it's not because of asthma \n\n#savewarriornun\n#warriornun""",asthma
810,821816909700206593,2023-02-14 14:15:35+00:00,b'@lkroack i will. they did blood work on her and that was clear. they determined it was asthma from x-rays. not sure... https://t.co/t2dcno0rrz',asthma
811,1434389587359506438,2023-02-14 14:15:08+00:00,"b""your city gave me asthma \n \n so that's why i'm fucking leaving""",asthma
812,3361149118,2023-02-14 14:14:25+00:00,b'. @mbarenaberlin darf man asthma sprays in die halle nehmen oder muss man ein attest dafur haben?? #ateezinberlin',asthma
813,1456302504447291402,2023-02-14 14:14:07+00:00,"b""makes sense, if you're not breathing in noxious exhaust fumes, less er visits. it doesnt take that many electric c... https://t.co/eby4njv71g""",NIL
814,1541210047585603584,2023-02-14 14:13:26+00:00,b'daming gagawin tapos may pneumonia ka ulit na inuubo pa. asthma otw na.',asthma
815,1108709753860046850,2023-02-14 14:13:12+00:00,b'@reddogohio fred diagnosed w asthma-heavy/labored breathing &amp; sometimes gagging/foaming at mouth. he also had what... https://t.co/gxzzpu9jdy',asthma
816,1152453010796056576,2023-02-14 14:11:30+00:00,"b'rt @lifeafterart: @erinbrockovich when polyvinyl chloride burns it makes harmful stuff, including hydrogen chloride gas - which as soon as...'",NIL
817,1570037225194426371,2023-02-14 14:11:28+00:00,"b'north america asthma drugs market technological advancements, demand and future industry trends 2028\n\nhttps://t.co/ywbu5sqyy2'",asthma
818,944998520485920768,2023-02-14 14:11:23+00:00,"b'agoy, surewin aatakihin ako ng asthma ko bukas'",asthma
819,1503419511176847361,2023-02-14 14:11:16+00:00,b'rt @electionwiz: biden admin met with woke group that funded fake study linking gas stoves to asthma\n\nhttps://t.co/propnmajtr',asthma
820,1593137726580195333,2023-02-14 14:11:01+00:00,"b'... rancher candies. thats the cure to covid-19, spruce, bronchitis, gout, aka asthma, pastor racasner did nothing c... https://t.co/ubwyadqgwo'",asthma
821,1570037225194426371,2023-02-14 14:10:22+00:00,"b'north america asthma spacers market trend, opportunities, key players, growth factors, revenue analysis, 2022-2028\n\nhttps://t.co/werfkiztsz'",asthma
822,1590036162126794755,2023-02-14 14:07:05+00:00,"b'@bugdensteven asthma in kids has nothing to do with obesity epidemic. kids play video games all day, no exercise.'",asthma
823,2876907620,2023-02-14 14:06:50+00:00,b'(?)\n\n https://t.co/al1kewtmsc',NIL
824,602118715,2023-02-14 14:06:02+00:00,"b""happy valentine's day from the team at the asthma &amp; allergy center! wishing you an extra special day! ... https://t.co/8j5ikdbgpi""",asthma
825,1489624577479258115,2023-02-14 14:05:24+00:00,b'rt @ubisimvr: max has an asthma exacerbation and needs emergent nursing care! which pediatric scenarios would you design with the intuitive...',asthma
826,824530928043225088,2023-02-14 14:04:04+00:00,b'uhhh anyway back to assuming my asthma acting up is based on allergies and poor health unrelated to environmental d... https://t.co/d01ospinnp',asthma
827,4045788100,2023-02-14 14:03:49+00:00,"b'gezeichnet, eine ehemalige schulerin mit asthma und immunschwache, die wegen monatelanger krankheit (durch ""nur ne... https://t.co/qgkxddpqry'",asthma
828,1574717168217989131,2023-02-14 14:03:28+00:00,"b'i have been saying the same thing, all this stuff wasnt around like it is now, i dont even remember them having a... https://t.co/lmdwwj78hw'",NIL
829,111965813,2023-02-14 14:02:46+00:00,"b""no notts for me tonight. went for my asthma review this morning, feeling a bit under the weather, and turns out i'v... https://t.co/uckdhrksgg""",asthma
830,23939188,2023-02-14 14:01:30+00:00,b'love is in the air today! do you love someone with #asthma? show how much you love them by letting them know you ar... https://t.co/gxccjffb03',asthma
831,2853906195,2023-02-14 14:00:50+00:00,b'a multidisciplinary team and a patient advocate discuss how to best manage severe asthma in children and support pa... https://t.co/o1n8vf5iix',asthma
832,1324322325404286984,2023-02-14 14:00:49+00:00,b'a multidisciplinary team and a patient advocate discuss how to best manage severe asthma in children and support pa... https://t.co/z1bf36gr1c',asthma
833,1593137726580195333,2023-02-14 13:59:18+00:00,"b'... cashmir your dad, p yungin not my son, calvary kylan my la brudda, we wasnt in the mud, i still rode for em, whe... https://t.co/zbvgbm40wa'",NIL
834,876131440471277569,2023-02-14 13:59:01+00:00,b'@gass_colleen eye-roll.\n\nthe cdc said that gas ranges lead to childhood asthma.\n\nshould they not have said that? wo... https://t.co/sk7k4hezpb',asthma
835,38666265,2023-02-14 13:57:33+00:00,"b""hoping that we see our motion passed today  as a linkage group we've been looking at ways to improve #airquality i... https://t.co/pfdfqvcoiq""",NIL
836,1054092204518580230,2023-02-14 13:57:08+00:00,b'idk if i cant breathe because of the asthma or anxiety',asthma
837,38319124,2023-02-14 13:56:57+00:00,"b'@kilmeade 17. black people have higher maternal mortality rates (triple that of white women), higher rates of prete... https://t.co/fxq4ncfheo'",NIL
838,1462875546,2023-02-14 13:56:33+00:00,b'covid gave me@back my childhood asthma how great',asthma
839,1437795504839086085,2023-02-14 13:56:01+00:00,"b'@pk26050056 the white house is not banning gas stoves and ovens!\nthe consumer product safety commission, is seeking... https://t.co/juizqtpgni'",NIL
840,20851006,2023-02-14 13:55:27+00:00,b'@gbosslet @us_fda overuse of albuterol can cause hypokalemia.  this ought to be discussed more at the time of presc... https://t.co/0d0yc2dvzz',NIL
841,5715752,2023-02-14 13:55:08+00:00,b'sollen #gasherde verboten werden? um diese frage ist in den #usa ein kulturkampf ums kochen entbrannt. der grund: w... https://t.co/b07tpgmmkk',NIL
842,105956075,2023-02-14 13:55:00+00:00,"b'rt @breannamorello: sadden to hear congresswoman nancy mace now struggles with heart issues, tremors, and asthma after getting the covid va...'",asthma
843,1673427734,2023-02-14 13:53:43+00:00,"b'@myronjclifton imaginary female trouble, female disease, asthma, hysteria all reasons why a certain faction of my f... https://t.co/jpwdfjph7n'",asthma
844,1279024962779713536,2023-02-14 13:52:51+00:00,"b""@tedcruz ted cruz doesn't care about the science that has shown gas stoves are potentially hazardous to those like... https://t.co/7c6aj1bk4n""",NIL
845,20789406,2023-02-14 13:50:32+00:00,"b'rt @drdenwalker: in the end they will say well he had long standing diabetes, or you know he had really bad asthma, or he was depressed any...'",asthma
846,1139623622094381056,2023-02-14 13:50:16+00:00,b'woke up with a panic attack due to fireworks plus asthma. ',asthma
847,952896459459805184,2023-02-14 13:48:47+00:00,b'my asthma is not having this weather :(',asthma
848,1308830419304022016,2023-02-14 13:48:05+00:00,"b'thighs cramping, eyes watering, asthma attack, legs giving away  https://t.co/yfl2hj0w0q'",asthma
849,1509554984383545347,2023-02-14 13:48:04+00:00,b'can i call u ms. snickers? hahahaha unsa ragud ng asthma og lami imong gihatag nako 0',asthma
850,1593137726580195333,2023-02-14 13:47:28+00:00,"b'... stop the violence, fuck. the smoke too hot in the kitchen, get the fuck out before it wont be any chicken f... https://t.co/1l3ongvkho'",NIL
851,1084071377446060032,2023-02-14 13:47:09+00:00,b'good news coming!!\n\nexcited to share the 2nd paper of my phd published in @jacionline!!  we studied the influe... https://t.co/pnalewwgvp',flu
852,1588280983287119872,2023-02-14 13:46:12+00:00,b'i wonder how many democrats in east palestine got rid of their gas stoves to protect their kids from asthma? https://t.co/vpahjbk8og',asthma
853,951634685981003776,2023-02-14 13:46:04+00:00,b'@operagxofficial sometimes i cant breathe cause of my asthma \nbut sometimes i cant breathe because of that ass ma',asthma
854,1564135593700782080,2023-02-14 13:45:24+00:00,b'hays may asthma na talaga utak ko',asthma
855,197813123,2023-02-14 13:44:26+00:00,b'\n\n\nhttps://t.co/qtst2iqeqy',NIL
856,623233274,2023-02-14 13:41:54+00:00,b'rt @journalgirl09: all. of. this. i got asthma nd be damned if i chase anybody',asthma
857,1127176297237622785,2023-02-14 13:39:56+00:00,"b""@mindyisser of course it doesn't make you a bad mom, at all.\n\nviruses could and should however be less of a part of... https://t.co/z3unn6kpkl""",NIL
858,22079085,2023-02-14 13:39:06+00:00,b': @cdcasthma\n\nsending you a little #govlove to say thanks for your continued support in helping people with asthma... https://t.co/xq5ci7ztll',asthma
859,1563482845683011585,2023-02-14 13:38:36+00:00,"b'@tedcruz you try too hard to be clever. since gas stoves in homes are now known to increase asthma, wouldnt it ben... https://t.co/g1mkemjqki'",asthma
860,3043251863,2023-02-14 13:38:04+00:00,"b'an extension study published in @lancetrespirmed found that for patients with severe, uncontrolled #asthma, tezepel... https://t.co/ovsb1xgcmo'",asthma
861,1154169692161900544,2023-02-14 13:35:16+00:00,"b""manny's mentorship\nuse of apple cider\n\na tablespoon of apple cider vinegar relieves allergy and asthma symptoms. https://t.co/7pjmvnmsgo""",asthma
862,1443202242450964483,2023-02-14 13:34:46+00:00,b'@whitehouse @potus isnt that the war that joke biden got three deferments for his extreme  munchausen syndrome asthma?',asthma
863,3009091790,2023-02-14 13:33:32+00:00,"b""sa dami naman ng magkacomeback bakit 'yung asthma ko na naman """,asthma
864,1300519537100697607,2023-02-14 13:33:28+00:00,b'ehrlichkeit ja.. eh. aber der mann ist die nacht davor wegen asthma ins spital eingeliefert worden. meral haut aber... https://t.co/xsp3ygfsns',asthma
865,1029270222606352390,2023-02-14 13:33:10+00:00,"b'congratulations winners of @hnypartnership ""sheep shed"" awards - designed to promote #netzeronhs  within the hny re... https://t.co/xjtxeqomjr'",NIL
866,912357959337902085,2023-02-14 13:33:06+00:00,b'know someone that has gone above and beyond to protecting floridians from asthma and asthma-related burdens? nomina... https://t.co/bdyfhd2qky',asthma
867,16848444,2023-02-14 13:32:41+00:00,b'ap https://t.co/dsromju1la',NIL
868,1428078649509650443,2023-02-14 13:32:17+00:00,b'@annesmithmcc @theeliklein @monicagandhi9 @lizhighleyman @slate scientists at harvard found the single greatest cor... https://t.co/nx8qgujq5v',NIL
869,424270386,2023-02-14 13:31:42+00:00,"b'dear friends,\nwe are pleased to present highlights of our research in 2022, focused on eczema, asthma, and allergic... https://t.co/gygqlznufl'",asthma
870,1182613311688527873,2023-02-14 13:30:55+00:00,b'@drobrienmd @mrwells2011 @repnancymace could a vaccine adverse reaction be related to the exacerbation of an existi... https://t.co/ddxssr6vm7',NIL
871,711557462843858945,2023-02-14 13:30:21+00:00,b'dolly parton &amp; kenny rogers - totally going to have islands in the stream stuck in my head for my asthma clinic. thanks magic.',asthma
872,63958472,2023-02-14 13:30:05+00:00,b'all. of. this. i got asthma nd be damned if i chase anybody https://t.co/sioyb9orhz',asthma
873,1459864013136068609,2023-02-14 13:30:03+00:00,b'rt @h_cha_r: (  ) https://t.co/g2ey6s0vnw',NIL
874,156069270,2023-02-14 13:29:00+00:00,b'@tedcruz why are you pro-childhood asthma?',asthma
875,42714426,2023-02-14 13:28:47+00:00,"b'rt @hullhistorynews: a sweet valentines card for the feast day of st. valentine, a 3rd century roman saint, patron of courtly love, asthma...'",asthma
876,1001476143231438848,2023-02-14 13:27:57+00:00,b'!!new paper out in @jacionline!!\n\nhere we presented an epigenomic study of bronchodilator drug response in pediatri... https://t.co/bsckspifdi',NIL
877,1430044249974738944,2023-02-14 13:27:41+00:00,"b""@watermarq hugs, nak. i hope maka open up ka sa kanila and sana asthma lang 'yan. in jesus name """,asthma
878,1410963447953698818,2023-02-14 13:26:45+00:00,b'@gavsrants @colinbe76578911 @sarahstano @bally03 the bitter blues decided that liverpool were using performance enh... https://t.co/9r0r7z75oc',NIL
879,1574852332839239680,2023-02-14 13:26:31+00:00,"b'rt @noyrahma8691pct: bismillah...\nmohon doa nya dari temen2 twiter semua, insya allah mulai hari ini saya usaha kecil2an jualan soto betawi...'",NIL
880,1430126864518074383,2023-02-14 13:24:57+00:00,"b'@bohnenfrosch asoooo, wenn man ein gebrochenes bein hat einfach schnell zusammenwachsen lassen! bei depressionen ei... https://t.co/gg2oiixkci'",NIL
881,1574852332839239680,2023-02-14 13:24:45+00:00,b'quote nya bentar lagi jadi kaos nih om  https://t.co/9lijgrxqmx',NIL
882,987955282532761601,2023-02-14 13:24:17+00:00,"b""@blingchickcher2 @meowlathotep1 @catturd2 if your o2 is dropping that fast from moving around, then it isn't only a... https://t.co/ghlar8d3aq""",NIL
883,377153743,2023-02-14 13:22:04+00:00,"b'@urban_dispatch @ctfastrak @ctchildrens ccm, doing their best to make washington street more dangerous and increase... https://t.co/lsytx7got8'",NIL
884,16848444,2023-02-14 13:21:47+00:00,b' https://t.co/sp5owi2nc5',NIL
885,1434812040833552386,2023-02-14 13:19:47+00:00,b'@autopap @bauchnabelzwerg because it spews out shit that causes asthma\n\nthis isnt hard',asthma
886,883143556474568705,2023-02-14 13:19:37+00:00,"b'@lulbaaby9 your child can die from smoke inhalation, you can cause cognitive issues as they grow up , you increase... https://t.co/28tqyejdms'",NIL
887,1439254448245665798,2023-02-14 13:17:15+00:00,"b'@yinyangmontano much better now that they stopped me from coughing 2,000 times a day. sometimes i feel it when i dr... https://t.co/f1abue7cbn'",NIL
888,2840801356,2023-02-14 13:17:01+00:00,b'mein asthma-spray geht zur neige',asthma
889,1313570729301094407,2023-02-14 13:16:02+00:00,"b'@youngbarlosg59 @dancanobbio you need to do some research, hell why is canelo using a medicine for asthma? wonder w... https://t.co/yqlenqmghd'",asthma
890,185328891,2023-02-14 13:15:25+00:00,b'rt @92_drum: ',NIL
891,398630449,2023-02-14 13:15:17+00:00,"b'dive in to our latest issue of pcru, for our latest pragmatic guide on severe asthma, updates on gold 2023 and an o... https://t.co/6alg98dqnt'",asthma
892,185328891,2023-02-14 13:15:07+00:00,b'rt @hali_koryo: 1!\n!',NIL
893,1201726930569048064,2023-02-14 13:14:14+00:00,"b'https://t.co/3y61olzrnv\nhappy valentines day\n""...para los que se asthma intensamente...""\n '",asthma
894,1313570729301094407,2023-02-14 13:13:06+00:00,b'@youngbarlosg59 @dancanobbio it is banned for a reason it gives you similar effects to epo and usually given to ast... https://t.co/qnb5jdjx5h',NIL
895,316326223,2023-02-14 13:11:04+00:00,b'im now part of the asthma gang  https://t.co/uevrrdl2zy',asthma
896,2876907620,2023-02-14 13:10:38+00:00,b'!chocolate box\n!!\n!\n\n',NIL
897,185328891,2023-02-14 13:10:30+00:00,b'rt @hali_koryo: ok?\n\n\n',NIL
898,1346630034593865728,2023-02-14 13:08:36+00:00,b'@ricksmithshow @randpaul @potus @deptofdefense it!!!!!! whose got a silver bullet and an asthma inhaler?',asthma
899,1593634426310856705,2023-02-14 13:07:46+00:00,b'@thefr0gking fun fact! because i had an asthma attack in 4th grade i wasnt allowed to do the fitness gram pacer test anymore',asthma
900,3149729430,2023-02-14 13:07:32+00:00,"b'gp visits improve asthma outcomes in kids, but irregular \n#australia\nhttps://t.co/tjxwvoy0xk'",asthma
901,236620954,2023-02-14 13:07:10+00:00,b'i had that bad once a hoe tried to bully me i beat that hoe into an asthma attack and she hit me first punched me i... https://t.co/bprtpctqdn',asthma
902,1499446928995753996,2023-02-14 13:04:59+00:00,b'@ogerlereiner wie der asthma-inhalator direkt bei de kippen liegt ',asthma
903,80699297,2023-02-14 13:04:44+00:00,"b'demi is worried her 4 year old son kyden will die because of the mould in their flat. he has asthma, eczema, and au... https://t.co/49ilfcpk55'",asthma
904,3974917632,2023-02-14 13:04:14+00:00,"b'rt @asthmacauses: isocyanates, grain and wood dust, colophony, soldering flux, latex, and aldehydes can cause #asthma.'",asthma
905,1045168896683233280,2023-02-14 13:03:55+00:00,b'@realchiefpriest i will balance my daughter school fees and buy inhaler for my sister that is suffering fro asthma #shopperswarehouse',asthma
906,1358183691395153920,2023-02-14 13:03:42+00:00,b'rt @endocollabcom: 73 yo woman with asthma and anxiety. colonoscopy is done for chronic diarrhea. altered mucosal nodularity in the ascendi...',asthma
907,832166663374118912,2023-02-14 13:03:28+00:00,"b' :\ncerebral palsy \ndown syndrome with asd\nhypodense brain lesion, headache \n essential hypertension \n   asthma'",asthma
908,1608125515285794816,2023-02-14 13:02:12+00:00,b'rt @insiderhcw: vaccine-injured @repnancymace grills vijaya gadde for censoring world class scientists @martinkulldorff of harvard and @drj...',NIL
909,1118979828655579136,2023-02-14 13:01:49+00:00,"b'..to the lungs of regional residents, potentially causing or intensifying respiratory illnesses and other conditio... https://t.co/unbhmzrxzo'",NIL
910,562337711,2023-02-14 13:01:24+00:00,"b'rt @endometriosis11: endometriosis can also be associated with hypothyroidism, fibromyalgia, chronic fatigue syndrome, autoimmune diseases,...'",NIL
911,1534773203356332034,2023-02-14 13:01:01+00:00,b'phone @whomessouth as mould has started to spread rapidly in over a week due to a leak somewhere. dont worry about... https://t.co/3imwq6cso0',NIL
912,1045168896683233280,2023-02-14 13:00:52+00:00,"b'@wfjames_brown with this clear my daughter school fees ,,,change her school bag ,buy 3 inhaler for my sister that h... https://t.co/9un1wlrpz9'",NIL
913,1556704092969439235,2023-02-14 12:59:56+00:00,b'@sebajones @fmiancal @maosbot and it trickles down through social media! my teenager w/ asthma heartbreakingly aske... https://t.co/0udimakvwb',asthma
914,112159286,2023-02-14 12:58:37+00:00,b'@doctorkarl i just tested positive for covid &amp; have had a 4th booster last year.  still am happy to have been vacci... https://t.co/adgkoaiz8i',NIL
915,2314711646,2023-02-14 12:58:07+00:00,"b'potential nasal polyps complications: sleep apnea, asthma flare-ups, sinus infections, spread of infection to your eye socket, meningitis'",asthma
916,1192038335184883713,2023-02-14 12:56:57+00:00,"b'rt @panda_unit: if your child has asthma and want to know more about the common symptoms and struggles for parents and carers, you can join...'",asthma
917,930977847073746944,2023-02-14 12:56:50+00:00,b'rt @atspeds: longitudinal assessment of maternal depression and early childhood asthma and wheeze: effect modification by child sex https:/...',asthma
918,1572147220799164416,2023-02-14 12:53:40+00:00,"b""when i like someone but i forgot i have 30+ allergies, skin asthma and asthma:) (i'm so funny please laugh) https://t.co/bmptorrqch""",asthma
919,248423929,2023-02-14 12:53:09+00:00,b'@50sense @mariacaulfield a woman next to us was triaged and sent back out to wait.  she was coughing non-stop and t... https://t.co/ioqqmqru6h',NIL
920,20831539,2023-02-14 12:52:51+00:00,"b'@repnancymace donating blood that caused your asthma, numbing if hands and heart problems? how very nice of you. good god lady'",asthma
921,1599606876441919490,2023-02-14 12:52:05+00:00,b'@julieco23806118 @youtube just seasonal nasty asthma? im on inhalers and nebuliser etc. drinking water . what i d... https://t.co/bdexetmu8i',asthma
922,1055969909883260928,2023-02-14 12:51:17+00:00,"b'asthma occurs in those who work with animals, welders, hairdressers and timber workers.'",asthma
923,2876907620,2023-02-14 12:50:48+00:00,b'!\n!\n https://t.co/pjmtynmme7',NIL
924,1307367915302187009,2023-02-14 12:50:30+00:00,b'~~~~^v^',NIL
925,872526149968179200,2023-02-14 12:49:42+00:00,"b'rt @cdnmedhallfame: dr. james started her career as a paediatric fellow in hematology and oncology, but when breakthroughs were made in tre...'",NIL
926,1513078759104126977,2023-02-14 12:49:07+00:00,"b'@littlelostlad u funny dude,v days depressing anuther year of being single for me sending u love &amp;hugs wach this... https://t.co/b3bnuqlmd9'",NIL
927,725445393513750529,2023-02-14 12:48:52+00:00,"b""@junstarias i'm gonna thank kyo for being himself fully as someone who also suffers a chronic illness (just really... https://t.co/ijkwiyvuo1""",NIL
928,2333995926,2023-02-14 12:47:52+00:00,"b'all i got for valentines day is asthma, a potential gluten and/or lactose intolerance and a pants immune system.'",asthma
929,3603059955,2023-02-14 12:46:51+00:00,b'zion scared tf out of me i hate this weather change his asthma so fuckn bad',asthma
930,1509263078537539587,2023-02-14 12:46:26+00:00,"b'@tundefashola \nsir, my child is suffering from asthma due to the dust at lagos-abeokuta expressway (meiran bus stop... https://t.co/qbbwtnjoov'",asthma
931,933175597,2023-02-14 12:45:45+00:00,"b'@oghamthebold ive not had covid, flu or a cold since dec2020 and gave a hepa filter purifier at home. my asthma is... https://t.co/qvmii017mt'",asthma
932,1409602508750721033,2023-02-14 12:45:05+00:00,"b'39% of the patients on the 100 mg dose, 46% of those on the 200 mg dose and 24% of those on placebo achieved an inv... https://t.co/wqedsxjuby'",NIL
933,1459864013136068609,2023-02-14 12:44:54+00:00,b'rt @crane_yu: #\n!qaq https://t.co/bd8whzy0me',NIL
934,1459864013136068609,2023-02-14 12:44:49+00:00,b'rt @healing_storage:      \n\nhttps://t.co/ianyqvlaz7',NIL
935,1307367915302187009,2023-02-14 12:43:52+00:00,b'astr',NIL
936,974233048588861440,2023-02-14 12:42:13+00:00,b'ah the classic asthma playing up after a run bts ep. i missed this ',asthma
937,1487717209392750592,2023-02-14 12:41:30+00:00,b'chocolate koraa i heard it gives asthma ',asthma
938,3061134138,2023-02-14 12:41:24+00:00,b'is regular chiropractic care worth it? watch marlenes story.\n\n#headaches\n#back pain\n# upper back pain\n#neck pain... https://t.co/pxongm39hp',NIL
939,2505003090,2023-02-14 12:40:56+00:00,"b'rt @elliemcohen1: new study: in #california, every 20 #zevs per 1,000 ppl/zip code led to a 3.2% drop in emergency room visits rate for #as...'",NIL
940,1599111430648827905,2023-02-14 12:40:30+00:00,"b""@elizabe06110536 @youtube hi how are you doing hope the asthma is ok at the moment really don't like this world wit... https://t.co/dpb8mkzp6d""",asthma
941,1550137167103631361,2023-02-14 12:40:24+00:00,"b'plant pathogens. they are also common allergens in humans, growing indoors and causing hay fever or hypersensitivit... https://t.co/5ggicnqzzl'",fever
942,1372140555140993024,2023-02-14 12:38:20+00:00,b'@beardyclam you and me both. i also think i was vaccine injured when i was about 6-7. i had my first ever asthma at... https://t.co/bq8acnsmtt',asthma
943,1436151752957444107,2023-02-14 12:37:33+00:00,b'@asthma___chan !\n',asthma
944,1459650677622415360,2023-02-14 12:34:06+00:00,"b""me when i have a asthma attack over monster. guys don't be dumb like me, please walk to get your monsters """,asthma
945,1526203363502587906,2023-02-14 12:33:18+00:00,"b'diabetes, asthma, heart problems, etc. not to mention the stis... mother nature has a way of putting you in your pl... https://t.co/ahervx90mr'",asthma
946,1545061790257913856,2023-02-14 12:32:54+00:00,b'asthma attacked ',asthma
947,1611305772683509761,2023-02-14 12:32:14+00:00,b'@lilyvalleylives yeah this will be day 5 of taking 2000mg and 2400mgs of lglutamine.  yesterday was alot less inten... https://t.co/fpfoukcr7x',NIL
948,46148540,2023-02-14 12:32:02+00:00,"b'@engineer4health it would be normal if the particulates were not inducing conjunctivitis, asthma, pneumonitis, head... https://t.co/dgibg3jukp'",asthma
949,1576426041169453056,2023-02-14 12:31:58+00:00,"b'getting rid of allergic reactions involves identifying and avoiding the allergen, taking antihistamines, using nasa... https://t.co/cxrojmzhsr'",NIL
