,Unnamed: 0,id,Time,Tweet
1686,1686,1.16418E+18,2023-02-14 01:40:59+00:00,b'@mickswaggahd buddy played better the second half off the double sprain'
1687,1687,9.49486E+17,2023-02-14 01:40:05+00:00,b'@cleffthegod oh i see you are special.   brady beat the rams in super bowl 1 week after high ankle sprain.  this is... https://t.co/5tdcpfmvbz'
1688,1688,1.58243E+18,2023-02-14 01:39:02+00:00,"b'@kevin__mcintyre @barstoolsports @pardonmytake think what you want man, but a high ankle sprain can take 6-8 weeks... https://t.co/cwupycscxn'"
1689,1689,1.051E+18,2023-02-14 01:33:28+00:00,b'is it possible to sprain your ankle without knowing it'
1690,1690,461638009,2023-02-14 01:31:26+00:00,b'@spacetiiger i give em credit doing that on a high ankle sprain'
1691,1691,3633953835,2023-02-14 01:28:28+00:00,b'broken ankle better than a sprain https://t.co/hdhyxrm9tx'
1692,1692,1.28852E+18,2023-02-14 01:22:43+00:00,b'@fivestarphenom finished the season 13-1. highlights from 9 games. missed 4 games due to mcl sprain in the middle o... https://t.co/9ncypx9tkj'
1693,1693,1.39585E+18,2023-02-14 01:22:03+00:00,b'@s_charlesnfl like i mean a high ankle sprain but he was running around like nun was wrong...one moment he in bad pai... https://t.co/2khugktblf'
1694,1694,256789870,2023-02-14 01:21:49+00:00,b'justise is starting to get on the floor more but theres no real timelines for him. -billups on winslows return from a high ankle sprain'
1695,1695,870723726,2023-02-14 01:20:56+00:00,"b""@maze_726 he had a damn high ankle sprain from the jacksonville game...! sheesh, are you just another 'fan' who doe... https://t.co/quwdputzkg"""
1696,1696,3615737003,2023-02-14 01:16:57+00:00,"b""@rapsheet people here acting like if a high ankle sprain should've limited him totally. you can still walk &amp; run, w... https://t.co/czvzl9twlv"""
1697,1697,1.52422E+18,2023-02-14 01:14:56+00:00,b'the warriors prepare to host the wizards. wiggins is questionable with an ankle sprain. they might play kuminga ove... https://t.co/iatbhbbxij'
1698,1698,9.60937E+17,2023-02-14 01:14:23+00:00,b'@anthonyvslater they should investigate the blazers about why he had that ankle sprain.'
1699,1699,2248140487,2023-02-14 01:13:03+00:00,"b'@uhcougarmbk sampson said arceneaux suffered a ""nasty sprain"" on wednesday against tulsa. the team\'s medical staff... https://t.co/31iwqvmvst'"
1700,1700,1.41067E+18,2023-02-14 01:13:03+00:00,b'@elksmith3 @sjoseph_sports @espn @30for30 @itsjodinewsome he has high ankle sprain that he clearly re aggravated in... https://t.co/i5p7hceupr'
1701,1701,1.19968E+18,2023-02-14 01:12:01+00:00,"b""@brockpurdy13 he was already suffering bad from a high ankle sprain which most people couldn't even play on then he... https://t.co/c86glbircz"""
1702,1702,21986074,2023-02-14 01:09:11+00:00,b'@kylenmills no ankle sprain????? i did not know this '
1703,1703,64516258,2023-02-14 01:04:48+00:00,b'rt @rotowirecbb: souley boum: expected to play despite sprain - https://t.co/slk2jfjvr0'
1704,1704,3590057722,2023-02-14 01:03:23+00:00,b'@klimshady01 @barstoolsports not really no. his injury was not considered a problem. nothing like a high ankle sprain. nothing like that.'
1705,1705,7.58773E+17,2023-02-14 00:57:46+00:00,b'souley boum: expected to play despite sprain - https://t.co/slk2jfjvr0'
1706,1706,8.80564E+17,2023-02-14 00:55:39+00:00,b'@r00706570 @justeric__ you can cancel out that ankle sprain not believing that bullshit '
1707,1707,1.37951E+18,2023-02-14 00:54:38+00:00,b'he literally was coming off a high ankle sprain lmao https://t.co/ucbmdedgqj'
1708,1708,438899680,2023-02-14 00:52:03+00:00,"b'and, i did it. the sprain in my thigh has healed but i still need to be careful as i maintain my courses. it felt a... https://t.co/piybmin82e'"
1709,1709,103155162,2023-02-14 00:49:12+00:00,b'looks like someone needs to remind him he has a severe high ankle sprain and he should chill by the pool by himself... https://t.co/tqkqskeh5g'
1710,1710,2790426591,2023-02-14 00:47:47+00:00,"b""sean miller said on his radio show that souley boum (ankle) is dealing with a sprain. they're holding him out of pr... https://t.co/ats7twaaxq"""
1711,1711,2318748484,2023-02-14 00:46:01+00:00,b'@timsullivan74 @stoolpresidente so the nfl made the field slippery to help the qb with the high ankle sprain? lol'
1712,1712,147435073,2023-02-14 00:45:16+00:00,"b'i had a medium ankle sprain once and couldnt put any pressure on it for 3 days, then barely could walk on it for t... https://t.co/zsmwcp6hsg'"
1713,1713,1.58652E+18,2023-02-14 00:44:11+00:00,"b'patrick mahomes plays through ankle sprain, leads chiefs to super bowl 57 win  [espn] https://t.co/r0ijhhviq2'"
1714,1714,1.59928E+18,2023-02-14 00:44:03+00:00,b'brady didnt suffer a high ankle sprain thats so funny'
1715,1715,7.39125E+17,2023-02-14 00:42:01+00:00,b'patrick mahomes injury: an ankle surgeon explains what a high ankle sprain is and how it might affect mahomes in th... https://t.co/w0dlsiunic'
1716,1716,1.21781E+18,2023-02-14 00:40:54+00:00,b'@derekchichi @m1ller131 @koestreicher34 lamar did not have a high ankle sprain he had a grade 2 sprain meaning the... https://t.co/o7tanxvpxg'
1717,1717,126500061,2023-02-14 00:39:20+00:00,"b'#suns injury report vs. #kings.\n\nout: kevin durant (right mcl sprain), cameron payne (right foot sprain) and landry... https://t.co/h88xencn6o'"
1718,1718,555780204,2023-02-14 00:37:42+00:00,b'@ankle_sprain_ god ur cute'
1719,1719,77577780,2023-02-14 00:33:14+00:00,b'andrew wiggins is available for the warriors tonight vs wizards. had been questionable with an ankle sprain.'
1720,1720,1.04399E+18,2023-02-14 00:32:08+00:00,b'the sacramento kings have ruled malik monk out for tuesdays game against the phoenix suns due to a right ankle sprain.'
1721,1721,8.17583E+17,2023-02-14 00:29:46+00:00,b'seeing my man at disney land the next day with the fam...and no boot on that high ankle sprain...only adds to my specul... https://t.co/ofazk70ij3'
1722,1722,8.38243E+17,2023-02-14 00:28:06+00:00,b'rt @chipchantry: embiid is questionable with a mild t-boz sprain'
1723,1723,276298255,2023-02-14 00:24:08+00:00,"b'@claytravis 2nd degree ego sprain. or maybe he strained his glute. butthurt, to be exact.'"
1724,1724,1.56912E+18,2023-02-14 00:23:00+00:00,"b""@bwdrew20 @pff agreed. elliot slipped too on the kick off, it's a wonder he didn't sprain his ankle, cause that's e... https://t.co/lisdpg4spq"""
1725,1725,1.58605E+18,2023-02-14 00:22:47+00:00,"b""@found_eve @god3567 @inferno3432dark if it's just a sprain, the best thing you can do is just stay off of it and ma... https://t.co/nn4qdmfsbc"""
1726,1726,1.28649E+18,2023-02-14 00:22:27+00:00,"b""rt @unkle_monkee: urgent care i went were bunch of quacks.\nmy ankle isn't broken. it's a sprain."""
1727,1727,1.42762E+18,2023-02-14 00:19:44+00:00,b'@johnomite @jbaum46335689 @claytravis mahomes just won a sb with a high ankle sprain.\n\ni guess lebron is just built different'
1728,1728,1373723701,2023-02-14 00:15:06+00:00,"b'@jesseprimetime @jessebwatters jesse, how is mahomes crying in pain one minute due to an ankle sprain, then running... https://t.co/5qqmpivb2p'"
1729,1729,1.36291E+18,2023-02-14 00:13:53+00:00,b'@c_moye23 show odd front nose tackles running down qbs after suffering a high ankle sprain.'
1730,1730,1.28708E+18,2023-02-14 00:10:35+00:00,"b'due to a right ankle sprain, cj mccollum is not available to play tonight against the oklahoma city #thunder.\n\nh/t... https://t.co/w4nciad6nr'"
1731,1731,276743919,2023-02-14 00:09:38+00:00,b'anyone who has had a bad ankle sprain knew exactly what pat was feeling here. that first time you turn it again or... https://t.co/dlfuxtaci9'
1732,1732,1.40855E+18,2023-02-14 00:06:59+00:00,b'the #pelicans  @cjmccollum will be sitting out tonight against the @okcthunder with a right ankle sprain. (... https://t.co/ntywipv4rz'
1733,1733,7.0663E+17,2023-02-14 00:06:41+00:00,b'why are you comparing an ankle sprain to an almost torn knee ligament? are you dumb? https://t.co/lzn3x3coxw'
1734,1734,1.60486E+18,2023-02-14 00:06:28+00:00,b'@patrickmahomes he got no treatment at halftime for re-injuring his high ankle sprain. it must be another record.'
1735,1735,89324021,2023-02-14 00:06:21+00:00,b'@_kingpom bro had a high ankle sprain lol'
1736,1736,201105510,2023-02-14 00:02:15+00:00,"b""cj mccollum (right ankle sprain) is out for tonight's game vs okc, per the pelicans"""
1737,1737,375256605,2023-02-14 00:02:13+00:00,b'pelicans say cj mccollum will not play tonight because of a right ankle sprain.'
1738,1738,155259446,2023-02-14 00:02:10+00:00,b'from nola - cj mccollum (right ankle sprain) is out for tonights game at oklahoma city.'
1739,1739,27649623,2023-02-14 00:02:05+00:00,b'pelicans say cj mccollum (right ankle sprain) is out for tonights game at oklahoma city.'
1740,1740,1.60486E+18,2023-02-14 00:00:24+00:00,"b'@adamschefter after re-injuring his high ankle sprain, patrick mahomes received no treatment at halftime? no treatment? none? nothing?'"
1741,1741,8.89703E+17,2023-02-13 23:57:40+00:00,"b'@will303335 @brgridiron as many athletes have said: with that sprain, you shoot it up and you dont feel a thing un... https://t.co/ykovpeb9dt'"
1742,1742,1.3889E+18,2023-02-13 23:55:46+00:00,b'@jackhammer_nfl mahomes is built different. he gets a high ankle sprain and misses like 5 minutes.'
1743,1743,1.60727E+18,2023-02-13 23:54:29+00:00,"b'@prettymaml_ @jalenreagors wasnt bailed in the cg at all, had a high ankle sprain, and even bradberry said he committed a hold cry.'"
1744,1744,9.58436E+17,2023-02-13 23:48:21+00:00,b'@josh_guyle15 youre right in that they do sideline guys for some time. \n\nthis is a sprain that occurs when the con... https://t.co/upss2hbbxj'
1745,1745,1.38651E+18,2023-02-13 23:47:43+00:00,b'@aidandoc_ he fumbled the ball for a touchdown... patrick mahomes won super bowl mvp on a ankle sprain  fork it'
1746,1746,34183145,2023-02-13 23:47:08+00:00,b'@nickswisha @_krysellen @bigdaddygreg3 its actually sprained. a whole sprain trying to be meg. haha!'
1747,1747,320836376,2023-02-13 23:45:55+00:00,b'@bleacherreport you mean to tell me he re aggravated his high ankle sprain yesterday and somehow today he can walk all day at disney? '
1748,1748,21622992,2023-02-13 23:44:49+00:00,b'embiid is questionable with a mild t-boz sprain https://t.co/kepvpv6nav'
1749,1749,1.59042E+18,2023-02-13 23:44:19+00:00,b'@gaige_rage i bet you would be laid up for weeks with a high ankle sprain. stop acting like something you could never do isnt impressive. '
1750,1750,1.25754E+18,2023-02-13 23:43:17+00:00,"b'@cleffthegod sb36 brady had a high ankle sprain, played week later vs rams and won. \n\nsb52 brady had 10 stitches in... https://t.co/eswjntmvdz'"
1751,1751,1.17055E+18,2023-02-13 23:42:27+00:00,b'@kiduessileshi @lakeshowyo faked a high ankle sprain lol'
1752,1752,1.41642E+18,2023-02-13 23:40:55+00:00,"b'@elpnu @lriddickespn a high sprain ankle like that takes awhile to heal dude, yeah he probably felt way better afte... https://t.co/uo8aqwh8a4'"
1753,1753,1.15212E+18,2023-02-13 23:40:49+00:00,"b'@jayecane \nhi jaye, if i where to win any income prize. i \nwould be grateful, after a knee sprain, i am\nlimited wit... https://t.co/h1jlb7wwfn'"
1754,1754,2275470792,2023-02-13 23:40:25+00:00,"b'kevin durant (right mcl sprain), cam payne (right foot sprain) and landry shamet (right foot soreness) all remain o... https://t.co/4ykn3nv2ow'"
1755,1755,1.269E+18,2023-02-13 23:40:04+00:00,b'i wanna learn the intro choreo to candy but ill probably sprain an ankle trying'
1756,1756,1.49699E+18,2023-02-13 23:39:19+00:00,"b""@kreolekidalex @acquiringut @ratiobydg @kingjames your point doesn't stand mahomes had a high ankle sprain and ran... https://t.co/vgyacqntc5"""
1757,1757,68509324,2023-02-13 23:38:45+00:00,"b'kevin durant (right mcl sprain), cam payne (right foot sprain) and landry shamet (right foot soreness) are all out... https://t.co/due1d1xr4b'"
1758,1758,178418316,2023-02-13 23:35:40+00:00,"b""few pregame notes: \n\n- sounds like jeremiah robinson-earl (ankle sprain) is a full go tonight. it'll be his first g... https://t.co/a1vqzxugg6"""
1759,1759,56897662,2023-02-13 23:33:11+00:00,b'i can tell you right now. anyone with a high ankle sprain is not walking disneyland. what a joke. https://t.co/rzckj2tjck'
1760,1760,471664782,2023-02-13 23:32:42+00:00,b'this was a sprain from practice per mark daigneault'
1761,1761,882450972,2023-02-13 23:28:55+00:00,"b'@murph_jackson @grayzack22 not to mention a high ankle sprain, which is one of the most painful injuries to play th... https://t.co/dnfpn4z9rw'"
1762,1762,3438546765,2023-02-13 23:27:01+00:00,"b""@tieflingmelissa i would but i'm recovering from a potential sprain.  ask in a few week """
1763,1763,1.15091E+18,2023-02-13 23:22:45+00:00,"b'rt @okcthunderfn: after a very serious ankle sprain, thunder sophomore jeremiah robinson-earl is set to make his return to the nba tonight...'"
1764,1764,1.37891E+18,2023-02-13 23:22:30+00:00,"b'after a very serious ankle sprain, thunder sophomore jeremiah robinson-earl is set to make his return to the nba to... https://t.co/jzrmrnn60z'"
1765,1765,282366026,2023-02-13 23:20:58+00:00,"b'rt @joe_mussatto: eugene omoruyi, recently elevated to a standard contract, is out tonight with a left ankle sprain.'"
1766,1766,1.24212E+18,2023-02-13 23:19:37+00:00,"b'@woodwardsports yes, he was hurt with a high ankle sprain and shoulder injury most pf the year. remember how stanfo... https://t.co/39eviw5mmo'"
1767,1767,3029125923,2023-02-13 23:19:00+00:00,b'josh ucl tear not sprain #billsforum #billsopinion #billsfans #billsmafia #billsfan https://t.co/np2jwclk4z'
1768,1768,374279367,2023-02-13 23:18:44+00:00,b'patrick suffering a high ankle sprain  and still has to go to disneyland. https://t.co/l9tbue4gae'
1769,1769,407305038,2023-02-13 23:18:08+00:00,"b'@brendendeeg_ oh yeah, no sacks of mahomes when he could barely run thanks to an ankle sprain. great job, eagles d.... https://t.co/q55zul0xhn'"
1770,1770,1.565E+18,2023-02-13 23:16:36+00:00,"b'i pulled a muscle in my leg, i pulled a muscle in my head but he told me it was only a sprain'"
1771,1771,1.58583E+18,2023-02-13 23:16:07+00:00,"b""@sponhourm don't forget on a high ankle sprain"""
1772,1772,49264519,2023-02-13 23:15:07+00:00,b'eagles really lost to a dude w/ a mohawk and a high ankle sprain that sounds like doodlebob'
1773,1773,1.49469E+18,2023-02-13 23:15:06+00:00,"b'@lancethespoken he did that all with a high ankle sprain. i feel this pain, having sprained my ankles multiple time... https://t.co/xlbqje8kv1'"
1774,1774,91511490,2023-02-13 23:08:55+00:00,b'@patrickmahomes @brittanylynne @disneyland so that high ankle sprain is not too bad'
1775,1775,1.42748E+18,2023-02-13 23:07:42+00:00,b'@drax0215 @ryangarcia he probably has a slight ankle sprain and in training and having a big fight on the table did... https://t.co/fxq8vjomks'
1776,1776,1.06238E+18,2023-02-13 23:06:49+00:00,b'rt @calmanza1007: eugene omoruyi (ankle sprain) is out for tonights game vs. the pelicans'
1777,1777,1.10282E+18,2023-02-13 23:06:40+00:00,b'eugene omoruyi (ankle sprain) is out for tonights game vs. the pelicans'
1778,1778,178418316,2023-02-13 23:05:35+00:00,"b'eugene omoruyi, recently elevated to a standard contract, is out tonight with a left ankle sprain.'"
1779,1779,50728535,2023-02-13 22:57:21+00:00,b'incident on #sprainbrookstateparkway sb at start route sprain brook state parkway https://t.co/wpb8t0lvup'
1780,1780,50706690,2023-02-13 22:57:21+00:00,b'incident on #sprainbrookstateparkway sb at start route sprain brook state parkway https://t.co/pj9bho8hks'
1781,1781,1.28861E+18,2023-02-13 22:52:37+00:00,"b""@duanerankin knee sprain seems like it's not bothering him"""
1782,1782,3386094858,2023-02-13 22:51:02+00:00,b'@thatdavebrown in 2001 brady left the afc championship game with a high ankle sprain and played 1 week later and won the super bowl'
1783,1783,28176033,2023-02-13 22:48:54+00:00,"b'celtics injury report for tues 2/14 at bucks:\nout: brown (facial fracture), smart (right ankle sprain)\ndoubtful: ta... https://t.co/poale2wrmr'"
1784,1784,1935302972,2023-02-13 22:48:52+00:00,b'rt @lwashingtontv: kd is out with an mcl sprain until after the all-star break'
1785,1785,3166474547,2023-02-13 22:43:57+00:00,b'crash on sprain brook state parkway southbound at tuckahoe road; cr 59 (yonkers) right shoulder of 3 lanes blocked mm 1.5'
1786,1786,128970939,2023-02-13 22:31:26+00:00,"b'@cleffthegod he did, his first suffered a high ankle sprain in the afc championship game v pittsburgh and that year... https://t.co/xoqpe7fuzs'"
1787,1787,1.58097E+18,2023-02-13 22:31:21+00:00,b'@gervontaa bro tryna sprain that ankle fr now '
1788,1788,8.42966E+17,2023-02-13 22:30:45+00:00,b'when you art too hard and sprain your wrist.  had a second set of radiographs done for the back. https://t.co/lgklbc8bwx'
1789,1789,172553685,2023-02-13 22:25:21+00:00,b'@seanrosssapp honestly think butkers fg miss was a mental thing after the slip and sprain he had there in week one.... https://t.co/xkn9oxtiic'
1790,1790,1.52409E+18,2023-02-13 22:23:31+00:00,b'@pardonmytake he has a sprain shoulder still so....'
1791,1791,1.51339E+18,2023-02-13 22:16:42+00:00,b'@marvinthealienx @ifeargodnotthem @_breefitz_ @s_charlesnfl he got a sprain trust me rolling it out icing and tape... https://t.co/m0cjtlpcov'
1792,1792,7.47614E+17,2023-02-13 22:16:06+00:00,"b'@_opineismyname_ hopefully just a really bad sprain, maybe a ligament injury, but no fracture '"
1793,1793,1.50422E+18,2023-02-13 22:15:50+00:00,b'@mysportsupdate idk the high ankle sprain kinda sketchy tbh'
1794,1794,23317208,2023-02-13 22:14:18+00:00,"b'@thatdavebrown 2002-high ankle sprain. missed the afccg-bledsoe played. uh, anyone?'"
1795,1795,1471975424,2023-02-13 22:11:16+00:00,"b""urgent care i went were bunch of quacks.\nmy ankle isn't broken. it's a sprain."""
1796,1796,1.42756E+18,2023-02-13 22:10:29+00:00,b'katie look how sad ryder is about rubble sprain his paw #pawpatrol https://t.co/qzqrcwlcex'
1797,1797,1.22989E+18,2023-02-13 22:07:24+00:00,b'@3yearletterman @patrickmahomes @brittanylynne @disneyland he has a high ankle sprain coach.'
1798,1798,1.48864E+18,2023-02-13 21:59:33+00:00,b'@wmjr23 @brettkollmann obv you havent lol... i tried to play a quarter of pro am basketball on a high ankle sprain a... https://t.co/hrlyhccr7z'
1799,1799,333161311,2023-02-13 21:57:37+00:00,"b'@budweisergay i mean, he was presumably pretty drugged up from reaggravating a high ankle sprain right before the half.'"
1800,1800,429563021,2023-02-13 21:54:15+00:00,b'@notaguyfromsac yup no way that thing was as hurt as mentioned. maybe a small sprain'
1801,1801,392986301,2023-02-13 21:53:13+00:00,b'@thephillypod philly fans say this yet try to shit on mahomes playing through a high ankle sprain through most of the playoffs'
1802,1802,755885744,2023-02-13 21:50:59+00:00,b'mahomes was not playing on a high ankle sprain  im not buying it'
1803,1803,3093225563,2023-02-13 21:50:38+00:00,b'walking wdw with a high ankle sprain aint easy...hopefully he got himself a cart or a scooter.  https://t.co/pknjdn3ezp'
1804,1804,1.24136E+18,2023-02-13 21:50:26+00:00,b'@patrickmahomes @brittanylynne @disneyland walking around disney with a high ankle sprain? nah. its all a lie.'
1805,1805,303805889,2023-02-13 21:48:15+00:00,b'@cleffthegod brady had a high-ankle sprain when he beat the rams (top d at the time) in the super bowl. do you even watch this sport?'
1806,1806,2597432857,2023-02-13 21:44:53+00:00,b'cant believe mahomes did it to the eagles with a high ankle sprain  he really is the best huh? '
1807,1807,133754209,2023-02-13 21:43:33+00:00,b'dude is in disneyland after that high ankle sprain? thats a committed father. a doped up on painkillers committed... https://t.co/zebu6w8gfi'
1808,1808,357299263,2023-02-13 21:42:27+00:00,b'@razziedazzie26 @undisputed @shannonsharpe hell most of these qbs aint playing with a high ankle sprain if we being honest '
1809,1809,1.55392E+18,2023-02-13 21:41:06+00:00,b'@ma_ttcrysis @espn @tkelce thats my point...he didnt have a high ankle sprain...weak sprain at best. there were zero... https://t.co/ohamje2rgl'
1810,1810,1.56464E+18,2023-02-13 21:35:11+00:00,"b'if it aint broken, cant really sprain it worse than whats already done to it lol https://t.co/0jfndltly1'"
1811,1811,1.22164E+18,2023-02-13 21:34:50+00:00,b'@dantheboxingman yup bro hurt his ankle . sprain!! he say he good though he gone be ready '
1812,1812,41250307,2023-02-13 21:32:58+00:00,"b'kyle kuzma (left ankle sprain) is out for tonights wizards-warriors game, the wiz announced.'"
1813,1813,9172832,2023-02-13 21:31:26+00:00,b'oh yay a random foot sprain (or strain? who knows?). just what i needed when im already having a bad tennis elbow... https://t.co/m3d3nvvskz'
1814,1814,2261994710,2023-02-13 21:30:05+00:00,b'@cleffthegod brady literally did this lol like this exact thing. he won a super bowl with a high ankle sprain'
1815,1815,1.36254E+18,2023-02-13 21:27:29+00:00,b'@dr_profit_ @nohouseadv his game status is questionable with an ankle sprain'
1816,1816,1.58069E+18,2023-02-13 21:26:56+00:00,b'@patrickmahomes you and the chiefs team needs to be drug tested because your high ankle sprain should have taken yo... https://t.co/cvy8k1i6rs'
1817,1817,117476097,2023-02-13 21:26:32+00:00,b'@bluedevils how did he sprain his ankle on a non-foul? its not like he was knocked out of the air on a dunk attempt https://t.co/peq2z1dgss'
1818,1818,45899359,2023-02-13 21:20:07+00:00,b'@bleacherreport playing a super bowl with a high ankle sprain and going to disneyland the next day sounds like a ni... https://t.co/qxybae1avn'
1819,1819,1.51935E+18,2023-02-13 21:17:57+00:00,b'@ajs3677 @jasonsobeltan high ankle sprain when you were behind in the game you were limping really good when you go... https://t.co/g437cryrix'
1820,1820,1.41323E+18,2023-02-13 21:16:57+00:00,b'@lukecavanagh33 i played sports in high school and college and ive had a high ankle sprain. there are different gr... https://t.co/0wvlsy3ntt'
1821,1821,1.35857E+18,2023-02-13 21:16:50+00:00,"b""@thecoreybarrett he didn't have a high ankle sprain? lmao"""
1822,1822,7.3378E+17,2023-02-13 21:13:11+00:00,b'@craig_teed so youve had a high ankle sprain? did you play quarterback on it?'
1823,1823,27122156,2023-02-13 21:10:22+00:00,b'@bradclemons00 @barstoolsports @pardonmytake his sprain was three weeks ago!  its healed about 85%.  people acting like he was willis reed.'
1824,1824,1.05313E+18,2023-02-13 21:07:53+00:00,b'@renangms @benbbaldwin mahomes was playing with turf toe that super bowl. he said it was a worse injury than the ankle sprain.'
1825,1825,434618946,2023-02-13 21:07:31+00:00,b'i would sprain my ankle hopping out of a tractor too fast to watch eagles eat a fish'
1826,1826,1084932936,2023-02-13 21:02:49+00:00,b'@mysportsupdate must be the mildest high ankle sprain of all time. seemed to only hurt on incompletions...'
1827,1827,1393402003,2023-02-13 21:00:51+00:00,"b""high ankle sprain (3rd one in the last 30 calendar days), but yeah sure let's go walk around disneyworld all day https://t.co/xoc7ofbjzq"""
1828,1828,1.58243E+18,2023-02-13 20:59:40+00:00,b'@kevin__mcintyre @barstoolsports @pardonmytake ok.  a high ankle sprain is nothing at all.  gotcha.'
1829,1829,9.0602E+17,2023-02-13 20:56:35+00:00,b'@boxingnbbq high ankle sprain same foot as mahomes?'
1830,1830,1.35857E+18,2023-02-13 20:54:23+00:00,"b""@thecoreybarrett i've had to walk with an ankle sprain and hooping shoes were def the best option. they have more support."""
1831,1831,319132720,2023-02-13 20:53:30+00:00,b'beat them boys wit a possible high ankle sprain lol come on'
1832,1832,3374201423,2023-02-13 20:53:18+00:00,b'@patrickmahomes @brittanylynne @disneyland damn walking in shoes with a high ankle sprain you mustve been built in a lab'
1833,1833,1.57495E+18,2023-02-13 20:52:37+00:00,b'tom brady literally won his first super bowl the week after suffering a high ankle sprain &amp; the win came against a... https://t.co/3ttfbv49kq'
1834,1834,299997527,2023-02-13 20:52:08+00:00,b'@big_business_ hes out with a grade 3 calf sprain similar to the one kd had before he tore his achilles so theyre taking it slow'
1835,1835,230284057,2023-02-13 20:50:16+00:00,"b'rt @hnicole0308: patrick mahomes either did not have a high ankle sprain, overexaggerated the extent of his injury, or took some crazy drug...'"
1836,1836,1.47787E+18,2023-02-13 20:45:00+00:00,"b""now, rarity, you be careful. if you don't get the buckin' just right, you could sprain a hoof."""
1837,1837,7.01518E+17,2023-02-13 20:44:27+00:00,"b""bobby portis (right mcl sprain) limited-participant during monday's practice https://t.co/zi9a3bmywj"""
1838,1838,252860278,2023-02-13 20:41:41+00:00,b'@patrickmahomes @brittanylynne @disneyland you should be treating your high ankle sprain!'
1839,1839,1.4755E+18,2023-02-13 20:39:21+00:00,b'@cool08920592 @cheo_horner @nfl @patrickmahomes @chiefs tbplayed that game with a high ankle sprain and was masterf... https://t.co/icnqolkc4e'
1840,1840,39057113,2023-02-13 20:34:53+00:00,b'kd is out with an mcl sprain until after the all-star break https://t.co/x11e2bv5pb'
1841,1841,130089025,2023-02-13 20:31:47+00:00,b'@ankle_sprain_ havent touched arenas since season 11 lol'
1842,1842,7.05742E+17,2023-02-13 20:28:19+00:00,b'my ankle has been hurting for three days now and i didnt even sprain it. im in hell.'
1843,1843,1.06309E+18,2023-02-13 20:27:44+00:00,b'@hercules2722 @rebel6sul i think i had every injury known to man but i never experienced a high ankle sprain. looks... https://t.co/tyvjpjxd9p'
1844,1844,1.35704E+18,2023-02-13 20:26:16+00:00,"b'what a super bowl! the truth is that mahomes is the real mvp, especially playing with a high ankle sprain. his abil... https://t.co/cbepyqubue'"
1845,1845,131411920,2023-02-13 20:25:49+00:00,b'@tha_frederation he has been nursing a shoulder sprain since december. hed been hiding the injury pretty well until then.'
1846,1846,3061921508,2023-02-13 20:22:01+00:00,"b""andrew wiggins (right ankle sprain) has been upgraded to available for monday's game a... #rumors #goldenstate... https://t.co/ip1to2brf2"""
1847,1847,3312776298,2023-02-13 20:20:56+00:00,"b'kevin durant (right mcl sprain) is out until after the all-star break, the suns have announced. https://t.co/iatuplemxt'"
1848,1848,126500061,2023-02-13 20:19:24+00:00,b'official: kevin durant (right mcl sprain) out until after #nbaallstar break. #suns'
1849,1849,1.59088E+18,2023-02-13 20:12:42+00:00,"b'rt @go_on_bite_me: @rapsheet mahomes, in his froggy voice:\n\n""it was a grade-5 high-ankle sprain, y\'all! it hurt so bad that i thought they...'"
1850,1850,1.41798E+18,2023-02-13 20:10:04+00:00,"b'@outkick speaking of chiefs gate observations, was mahomes faking the high ankle sprain?!! after watching the high... https://t.co/c5lgxyng03'"
1851,1851,41250307,2023-02-13 20:07:15+00:00,"b""kyle kuzma will be closer to a game-time decision with a left ankle sprain for tonight's wizards @ warriors. he was... https://t.co/irgvwloucp"""
1852,1852,47713256,2023-02-13 20:06:28+00:00,"b""after he missed washington's last three games because of a left ankle sprain, kyle kuzma participated fully in the... https://t.co/rprh0ue7k7"""
1853,1853,73887214,2023-02-13 20:06:25+00:00,b'as a guy who tried playing high school football through a high ankle sprain injury (which ended my football playing... https://t.co/d2nqoe4u6p'
1854,1854,1.43121E+18,2023-02-13 20:06:11+00:00,b'@funnysbr steph has always been the best player on his team. even when he suffered an mcl sprain he wasnt the 3rd b... https://t.co/swzufzimxt'
1855,1855,259298749,2023-02-13 20:03:08+00:00,"b""@matt12r @justinlever3 i'm definitely proud of them! that convenient ankle sprain seemed to come &amp; go @ will. every... https://t.co/mx0oacemdz"""
1856,1856,1.4496E+18,2023-02-13 20:00:03+00:00,b'@sponhourm and he was nursing an ankle sprain since his first playoff game'
1857,1857,1.4774E+18,2023-02-13 19:56:14+00:00,"b'despite his high ankle sprain, #chiefs  qb patrick mahomes balled out against the #eagles and brought another lomba... https://t.co/nsuuzxbl9a'"
1858,1858,7.03663E+17,2023-02-13 19:56:12+00:00,b'@cleffthegod https://t.co/ub8ynj5ydq. read it and that does not include high ankle sprain first super bowl tom reac... https://t.co/8ycq3lyvgx'
1859,1859,2792313354,2023-02-13 19:53:59+00:00,b'@andykhliu sry had to update my math i was thinking 9 with andrew wiggins questionable with an ankle sprain. hes b... https://t.co/4ydymy8xu9'
1860,1860,1373653597,2023-02-13 19:53:43+00:00,b'@cleffthegod 2001 sb brady played the entire game with a high ankle sprain suffered 6 days earlier at pittsburgh. t... https://t.co/yq9baldzxt'
1861,1861,68509324,2023-02-13 19:49:32+00:00,b'monty williams said landry shamet (right foot soreness) is still a ways away. cam payne (right foot sprain) is ram... https://t.co/m7csxyoaus'
